CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country,Days_Between,purchase_missing
979,Amit,Male,40.0,Pune,2023-12-04,,2548.1485611124986,3.0,nan,,UK,,1
981,Rahul,Female,40.0,Unknown,,,1649.702813881975,5.0,nan,,Canada,,1
981,Amit,Unknown,41.0,Ahmedabad,,,1921.91,5.0,nan,,UK,,0
983,Unknown,Male,40.0,Unknown,,,3418.5886917349885,4.0,nan,,UK,,1
984,Amit,Male,24.0,Kolkata,2020-08-20,2021-10-10,3448.5290541021805,5.0,nan,,Australia,416.0,1
987,Neha,Male,40.0,Chennai,2024-10-09,,381.9642864388884,4.0,nan,9412524893,USA,,1
991,Kiran,Unknown,40.0,Kolkata,2020-12-29,,1024.5340324669257,5.0,user990@mail.com,9770289214,India,,1
C992,Priya,Female,39.0,Pune,2025-08-22,2022-03-13,2044.3970352807394,5.0,nan,,Canada,-1258.0,1
994,Kiran,Female,47.0,Bangalore,2021-07-30,,3102.904727211502,5.0,nan,,USA,,1
995,Priya,Female,42.0,Pune,,,4053.51,5.0,nan,,India,,0
C996,Amit,Female,44.0,Delhi,,,3834.621680501107,5.0,nan,,Australia,,1
997,Ravi,Female,46.0,Unknown,2024-11-19,,2732.284304966372,5.0,nan,,Canada,,1
998,Neha,Female,39.0,Unknown,2022-07-22,,107.0478684673717,5.0,nan,,Canada,,1
998,Ravi,Male,41.0,Delhi,,2020-09-03,3838.2305020789568,3.0,user998@mail.com,,Canada,,1
999,Amit,Female,38.0,Ahmedabad,2024-09-02,,1363.0292324975323,5.0,nan,,India,,1
C1001,Pooja,Male,43.0,Hyderabad,2025-06-11,,4794.55,5.0,nan,,Australia,,0
1001,Kiran,Unknown,40.0,Hyderabad,2023-11-02,2025-08-17,5014.8508301662805,5.0,nan,9596888762,Australia,654.0,1
1002,Rahul,Male,41.0,Mumbai,,,4481.28,5.0,nan,,India,,0
1004,Sneha,Unknown,70.0,Unknown,2024-01-18,2024-02-25,1600.1752456069717,5.0,nan,,UK,38.0,1
1008,Kiran,Female,39.0,Unknown,2020-11-05,,3778.07,4.0,nan,9384583575,Australia,,0
C1009,Pooja,Male,40.0,Unknown,,,3793.251743037711,5.0,nan,,USA,,1
1009,Ravi,Female,38.0,Ahmedabad,2023-11-30,2021-07-07,103.98927935416168,5.0,user1009@mail.com,,UK,-876.0,1
1011,Sneha,Unknown,43.0,Hyderabad,2020-12-24,,2741.6104947302542,5.0,user1010@mail.com,9186793591,Canada,,1
1011,Neha,Male,54.0,Hyderabad,,,4072.339311341391,5.0,user1011@mail.com,,USA,,1
1013,Priya,Unknown,46.0,Delhi,,2022-12-06,1655.175847019224,5.0,nan,9557915944,Nan,,1
1014,Rahul,Female,18.0,Hyderabad,,2023-12-12,12.709153198006788,3.0,nan,,UK,,1
1014,Ravi,Male,28.0,Kolkata,,,1669.1020496878032,5.0,user1014@mail.com,9934241061,Australia,,1
1017,Kiran,Male,46.0,Chennai,,,4286.362335758622,3.0,nan,,India,,1
1020,Amit,Female,38.0,Unknown,,,3479.9878930394507,5.0,nan,,Canada,,1
1020,Neha,Unknown,45.0,Kolkata,2024-11-14,2023-05-16,379.30976475573607,5.0,nan,,Australia,-548.0,1
C1022,Ravi,Female,40.0,Hyderabad,2025-06-20,,2444.255719595825,5.0,nan,9611159962,India,,1
C1024,Unknown,Unknown,46.0,Bangalore,2023-07-11,,1001.4738205108899,1.0,nan,,Nan,,1
C1027,Unknown,Female,45.0,Pune,,2024-07-13,3048.853791286294,5.0,nan,9996489514,Canada,,1
1029,Amit,Female,45.0,Unknown,2020-11-16,,3017.8845431642394,1.0,nan,,Nan,,1
1029,Sneha,Male,45.0,Chennai,,,1595.2998217832874,1.0,user1029@mail.com,,Canada,,1
C1031,Ravi,Unknown,38.0,Delhi,,2022-09-11,780.47,5.0,nan,,Canada,,0
C1032,Simran,Male,40.0,Ahmedabad,2022-01-23,,1005.0,5.0,nan,,UK,,0
1033,Unknown,Male,26.0,Unknown,,,114.55,3.0,user1032@mail.com,,USA,,0
1034,Ravi,Unknown,41.0,Bangalore,,2021-04-11,5282.330807913513,1.0,nan,,USA,,1
1035,Priya,Unknown,69.0,Pune,2023-08-13,,2089.3972934737035,5.0,user1035@mail.com,,Australia,,1
C1037,Kiran,Female,39.0,Delhi,2023-08-15,2025-12-27,4331.01,5.0,user1036@mail.com,9816762731,USA,865.0,0
C1040,Pooja,Female,38.0,Mumbai,2024-09-16,,4697.314623586498,5.0,nan,9105496985,USA,,1
1040,Kiran,Male,42.0,Chennai,,,1178.51,4.0,user1040@mail.com,,Australia,,0
1041,Ravi,Unknown,47.0,Pune,,,1150.0798696922438,5.0,nan,,Australia,,1
1043,Neha,Unknown,41.0,Hyderabad,2024-10-07,,4211.6991016870625,1.0,user1042@mail.com,9688721168,Nan,,1
C1044,Kiran,Female,47.0,Bangalore,2023-11-10,,2735.28,3.0,nan,,Australia,,0
1045,Ravi,Male,41.0,Delhi,2023-09-10,,3448.278079927401,5.0,user1045@mail.com,,USA,,1
1047,Unknown,Male,43.0,Ahmedabad,2025-06-17,2024-04-19,2190.82,5.0,nan,,Canada,-424.0,0
1049,Unknown,Male,42.0,Ahmedabad,2025-07-08,2022-01-31,1892.8783010384702,1.0,nan,,USA,-1254.0,1
1050,Unknown,Female,47.0,Kolkata,2021-12-29,,4693.899099577195,5.0,nan,,Australia,,1
1050,Rahul,Female,45.0,Delhi,,,1156.4490348629283,5.0,nan,,UK,,1
1051,Priya,Female,54.0,Unknown,2022-07-15,2024-04-25,4053.277857175896,5.0,nan,9614209564,Australia,650.0,1
1052,Ravi,Unknown,47.0,Hyderabad,,,1077.3467673687303,5.0,nan,9581359578,India,,1
C1056,Ankit,Male,33.0,Pune,2021-12-13,2025-07-13,2664.464389590189,1.0,nan,,USA,1308.0,1
1058,Kiran,Female,45.0,Ahmedabad,,2024-09-19,1285.1119257671971,5.0,nan,,Nan,,1
1059,Sneha,Male,38.0,Mumbai,,2025-03-05,2080.884364012337,5.0,user1058@mail.com,9621495839,USA,,1
1060,Rahul,Female,40.0,Unknown,,,1375.97,5.0,nan,,India,,0
1062,Priya,Unknown,38.0,Mumbai,,,662.32,5.0,nan,,Australia,,0
1063,Unknown,Female,43.0,Mumbai,,,1222.9063486908558,5.0,nan,,UK,,1
1064,Pooja,Female,40.0,Chennai,2025-01-03,2024-08-24,1908.6667024173896,2.0,user1063@mail.com,,Nan,-132.0,1
1064,Pooja,Unknown,42.0,Hyderabad,,2025-01-18,2577.071069018785,5.0,nan,,India,,1
1067,Ankit,Unknown,45.0,Pune,2023-08-31,,1005.3054053795049,5.0,nan,,Nan,,1
1067,Ankit,Male,31.0,Chennai,,,55.81,5.0,user1067@mail.com,,Nan,,0
1070,Priya,Unknown,42.0,Mumbai,,2023-08-19,4193.2283660716275,5.0,nan,,India,,1
1071,Ravi,Male,42.0,Bangalore,,,4511.85,5.0,nan,9569239215,Australia,,0
1074,Pooja,Female,45.0,Hyderabad,,,4653.27,5.0,nan,,UK,,0
1076,Priya,Female,45.0,Mumbai,2024-02-18,2025-03-19,3408.104716016734,5.0,nan,9802958500,USA,395.0,1
1078,Kiran,Female,45.0,Ahmedabad,,,3975.6647205223107,5.0,user1077@mail.com,,Nan,,1
1079,Ravi,Male,40.0,Ahmedabad,2024-09-11,2024-06-04,2767.3266142074885,5.0,nan,9634252997,Canada,-99.0,1
1081,Neha,Unknown,42.0,Chennai,2025-07-07,,1692.6100839243236,5.0,user1081@mail.com,,USA,,1
1083,Neha,Female,23.0,Ahmedabad,,2024-01-02,5839.489857284232,3.0,nan,,India,,1
1084,Neha,Male,39.0,Kolkata,2025-11-27,2024-12-21,3088.055705095133,5.0,nan,,Nan,-341.0,1
1086,Sneha,Male,41.0,Unknown,2024-05-04,,1634.1359743066128,5.0,nan,9162032055,UK,,1
C1087,Ankit,Female,36.0,Hyderabad,2025-09-24,,1180.4551287285929,5.0,user1086@mail.com,9442615475,Australia,,1
1087,Priya,Unknown,46.0,Kolkata,,,2162.8332493534517,4.0,nan,9726372212,India,,1
C1089,Ravi,Female,39.0,Mumbai,2024-03-07,,2046.9965462807204,5.0,nan,,Australia,,1
1091,Simran,Male,46.0,Mumbai,,,2942.109088126056,5.0,nan,9427208633,Canada,,1
1092,Unknown,Female,38.0,Delhi,,2022-05-30,3505.6804998161115,5.0,nan,,Canada,,1
1094,Kiran,Male,41.0,Mumbai,2023-01-04,,2262.7940925755966,5.0,nan,,UK,,1
1094,Pooja,Female,40.0,Chennai,,,2259.2559253508916,5.0,nan,,Australia,,1
1095,Neha,Male,64.0,Bangalore,2023-03-12,,2071.299136148396,2.0,nan,,Canada,,1
C1098,Neha,Male,41.0,Hyderabad,2023-12-07,,486.04337537037145,5.0,nan,,USA,,1
1098,Unknown,Male,39.0,Delhi,2022-11-05,,3515.0229369522367,4.0,nan,9261560393,Canada,,1
1100,Unknown,Male,38.0,Chennai,2020-11-02,,2532.4474120770697,5.0,nan,9631346026,India,,1
1101,Amit,Female,46.0,Chennai,2025-08-01,,1012.0575531448815,5.0,nan,,UK,,1
1103,Unknown,Unknown,47.0,Pune,,,3183.360057119272,5.0,nan,9129149822,UK,,1
C1104,Unknown,Male,42.0,Chennai,,,1327.9941515256323,5.0,nan,9922922280,Canada,,1
1105,Simran,Male,45.0,Chennai,,,2488.842922687524,5.0,nan,,UK,,1
1107,Amit,Unknown,23.0,Unknown,,,4207.31,5.0,nan,9768874106,Canada,,0
C1109,Amit,Unknown,51.0,Ahmedabad,,2025-08-13,1081.2232973520447,5.0,nan,,Nan,,1
C1112,Pooja,Male,41.0,Kolkata,2022-10-07,,4500.63651646294,5.0,user1111@mail.com,,Canada,,1
1115,Pooja,Male,39.0,Bangalore,2025-03-20,,1452.7441016648836,5.0,nan,,Canada,,1
1115,Sneha,Male,47.0,Ahmedabad,2021-01-09,,2396.316198452788,5.0,nan,,Canada,,1
1117,Ankit,Female,45.0,Mumbai,2020-09-18,,1627.544589170835,5.0,nan,,Canada,,1
C1119,Rahul,Unknown,40.0,Delhi,2024-01-30,2025-08-13,3136.2691073341502,5.0,nan,9669058681,UK,561.0,1
1120,Kiran,Female,68.0,Hyderabad,2023-03-17,2022-05-16,1433.0374230666462,5.0,nan,,India,-305.0,1
1121,Rahul,Male,47.0,Ahmedabad,2020-10-31,,1913.3317808155475,1.0,nan,,Nan,,1
C1122,Sneha,Female,45.0,Kolkata,2022-10-04,2025-05-25,1404.0423952563835,2.0,nan,,Canada,964.0,1
1122,Unknown,Female,24.0,Kolkata,2021-07-07,2022-01-18,1732.4251681028422,5.0,user1122@mail.com,,USA,195.0,1
C1125,Ravi,Male,47.0,Hyderabad,,2022-05-16,1870.8263014450374,5.0,user1124@mail.com,,India,,1
1125,Sneha,Female,50.0,Mumbai,,,2236.672498199012,5.0,nan,,India,,1
1129,Amit,Female,39.0,Chennai,2023-05-30,,2640.8307726668636,3.0,user1128@mail.com,,Australia,,1
1130,Neha,Female,44.0,Bangalore,2023-03-07,,4467.2767574158925,5.0,nan,,Nan,,1
1130,Ankit,Male,31.0,Hyderabad,,,3436.81295032909,3.0,nan,9719239024,Australia,,1
1133,Kiran,Unknown,28.0,Unknown,,2025-09-13,2886.0560750611926,5.0,nan,,Nan,,1
C1135,Unknown,Female,47.0,Unknown,2022-09-23,,184.79,5.0,nan,9128764355,Nan,,0
1135,Neha,Male,38.0,Kolkata,,,2437.37,3.0,nan,,Australia,,0
1139,Amit,Female,40.0,Delhi,,,4667.46,5.0,user1138@mail.com,,UK,,0
1140,Amit,Female,40.0,Bangalore,,,2646.265232253877,5.0,nan,,UK,,1
1140,Pooja,Unknown,41.0,Mumbai,,,1589.57,5.0,nan,9754462561,Canada,,0
1142,Kiran,Female,40.0,Ahmedabad,2021-08-01,2021-03-04,3632.2914451956226,5.0,user1141@mail.com,,Australia,-150.0,1
1142,Unknown,Male,39.0,Hyderabad,,,4388.6,5.0,user1142@mail.com,,India,,0
1144,Amit,Female,40.0,Pune,,,697.5953740212751,5.0,nan,,Canada,,1
1145,Kiran,Male,45.0,Delhi,2020-12-25,,2518.3610931261605,5.0,user1144@mail.com,9280514603,UK,,1
1146,Sneha,Male,29.0,Pune,,,2006.6894795162689,5.0,nan,9670919502,UK,,1
1147,Amit,Female,42.0,Chennai,2024-04-22,2020-09-07,3035.4,5.0,nan,,Nan,-1323.0,0
1148,Priya,Male,46.0,Pune,,2024-06-17,3698.86035529755,5.0,nan,,Australia,,1
1150,Ankit,Male,48.0,Ahmedabad,,,2172.981069379658,5.0,nan,9911015064,UK,,1
1153,Kiran,Female,46.0,Hyderabad,,,4366.3337242006055,5.0,nan,,UK,,1
1154,Unknown,Female,45.0,Kolkata,,2021-12-27,535.96,5.0,nan,,USA,,0
1155,Unknown,Female,39.0,Mumbai,2023-06-04,2022-01-15,2650.96388370628,5.0,nan,,Nan,-505.0,1
C1158,Pooja,Female,45.0,Unknown,,,2706.0075347890815,5.0,nan,,Nan,,1
1159,Unknown,Male,35.0,Pune,,,3567.5724979237257,2.0,nan,,Canada,,1
1161,Ankit,Female,41.0,Kolkata,,2023-04-30,130.55,5.0,user1160@mail.com,,Australia,,0
1161,Priya,Unknown,54.0,Hyderabad,,2023-05-06,1186.8996270351784,5.0,nan,,Canada,,1
1163,Ankit,Unknown,42.0,Hyderabad,,2022-04-18,1228.8829114952014,4.0,nan,,Canada,,1
1164,Simran,Female,47.0,Kolkata,2024-02-23,2023-07-25,1503.15,5.0,nan,,UK,-213.0,0
1166,Amit,Unknown,42.0,Unknown,2025-11-30,,2324.852952150238,4.0,nan,,USA,,1
1166,Pooja,Unknown,43.0,Hyderabad,2021-05-27,,1739.1496006037662,5.0,user1166@mail.com,,India,,1
1168,Unknown,Male,25.0,Mumbai,2023-07-15,,2575.872938663408,1.0,nan,,Canada,,1
C1169,Simran,Unknown,26.0,Mumbai,2023-12-22,,1543.13,4.0,nan,9636710171,USA,,0
1170,Rahul,Male,40.0,Chennai,,2024-12-23,4704.03,5.0,nan,,Nan,,0
C1171,Unknown,Unknown,42.0,Mumbai,2021-03-12,,2477.7358461656404,3.0,nan,,UK,,1
1172,Amit,Male,44.0,Delhi,,,3769.6768211006565,3.0,nan,9865764458,Nan,,1
1173,Pooja,Female,42.0,Delhi,,,2704.358594434279,5.0,nan,,UK,,1
1175,Kiran,Male,41.0,Unknown,,,3131.4557427260697,5.0,user1174@mail.com,,Nan,,1
1176,Unknown,Male,37.0,Kolkata,2020-09-25,,5322.53250525832,3.0,nan,,USA,,1
1178,Unknown,Unknown,44.0,Chennai,2025-05-18,,4334.116433354255,5.0,nan,,India,,1
1179,Amit,Unknown,70.0,Bangalore,2021-02-22,,2669.751122630746,5.0,nan,9539793243,Canada,,1
1179,Rahul,Male,44.0,Kolkata,,,404.07,4.0,nan,,India,,0
1181,Sneha,Male,45.0,Ahmedabad,2021-02-17,,1777.9894409928643,5.0,nan,,Canada,,1
1182,Unknown,Female,47.0,Pune,2020-12-26,,438.8490140822789,1.0,nan,9513585825,India,,1
1184,Rahul,Male,44.0,Ahmedabad,,2021-12-03,4357.12,2.0,user1183@mail.com,,Canada,,0
1184,Sneha,Female,55.0,Bangalore,2023-11-22,,3960.02,5.0,nan,,UK,,0
1186,Amit,Female,40.0,Bangalore,2024-05-05,,2323.29041352734,5.0,nan,,USA,,1
1187,Ankit,Unknown,43.0,Kolkata,,,183.8,5.0,nan,,Canada,,0
1190,Pooja,Female,40.0,Pune,,,1371.9580435577238,5.0,user1189@mail.com,9494735409,Canada,,1
1191,Simran,Female,46.0,Bangalore,,2023-08-30,1620.005338066735,4.0,user1190@mail.com,,Canada,,1
1193,Simran,Unknown,39.0,Unknown,,,1135.54,5.0,user1192@mail.com,,India,,0
1197,Pooja,Male,46.0,Bangalore,,2025-01-22,3815.228206909576,2.0,user1196@mail.com,9446650334,Australia,,1
C1198,Pooja,Unknown,43.0,Chennai,2024-07-16,,2206.3132011396706,4.0,nan,,Canada,,1
1199,Ravi,Male,44.0,Mumbai,2024-05-09,,4831.924277107206,5.0,nan,,Australia,,1
1199,Unknown,Male,38.0,Bangalore,,,1713.8458302892736,5.0,nan,,USA,,1
1207,Unknown,Male,43.0,Ahmedabad,,,3379.914821010548,5.0,nan,,UK,,1
1207,Unknown,Female,39.0,Mumbai,2026-01-26,2023-07-07,4900.808614110554,2.0,nan,,Nan,-934.0,1
1209,Neha,Unknown,43.0,Mumbai,,,699.76,2.0,nan,9816558820,Canada,,0
1209,Ankit,Female,47.0,Unknown,2024-06-06,,1421.561174135797,3.0,nan,,UK,,1
1211,Unknown,Male,47.0,Bangalore,,2022-10-15,554.4740453196032,5.0,nan,9576939677,USA,,1
1213,Rahul,Male,47.0,Chennai,,,4507.22,5.0,nan,9361637184,USA,,0
1215,Unknown,Female,39.0,Kolkata,2024-03-30,,5024.753108623376,5.0,nan,,India,,1
1216,Pooja,Female,47.0,Chennai,2021-07-09,,1537.7058259230007,5.0,nan,,Canada,,1
C1220,Pooja,Female,40.0,Hyderabad,2021-04-13,,2322.3382975853924,5.0,nan,,Nan,,1
C1221,Sneha,Male,44.0,Ahmedabad,2020-11-07,,962.7323836747455,5.0,nan,,India,,1
1222,Unknown,Male,39.0,Chennai,2024-09-17,2020-11-05,2602.8457743439326,5.0,nan,,Nan,-1412.0,1
1223,Rahul,Female,39.0,Pune,2023-12-13,2023-01-17,1664.5512096915072,3.0,nan,,Canada,-330.0,1
1223,Neha,Unknown,20.0,Hyderabad,,,240.01409814588123,3.0,nan,9521287933,Australia,,1
1225,Neha,Unknown,39.0,Bangalore,,,2932.27,5.0,nan,,Canada,,0
1225,Rahul,Unknown,22.0,Delhi,2023-09-07,,2576.3057292409885,5.0,nan,,Nan,,1
1227,Neha,Female,38.0,Chennai,2020-12-01,2022-03-17,2287.93179127533,1.0,user1226@mail.com,,Canada,471.0,1
1228,Neha,Male,38.0,Mumbai,2025-05-17,,1923.85,5.0,nan,,Nan,,0
1229,Ravi,Unknown,64.0,Bangalore,,,2838.45544573765,5.0,user1228@mail.com,,USA,,1
1230,Ankit,Female,41.0,Delhi,,,1570.2138495146105,5.0,nan,,UK,,1
1233,Unknown,Unknown,48.0,Unknown,,,4764.152370598395,3.0,nan,,Nan,,1
1235,Sneha,Female,18.0,Pune,,,764.7259429608221,5.0,nan,,Australia,,1
1236,Kiran,Female,46.0,Ahmedabad,,,3395.488979653439,4.0,user1235@mail.com,9339788427,UK,,1
C1237,Unknown,Male,33.0,Kolkata,,2024-07-14,4269.473378538544,5.0,nan,,Nan,,1
1239,Ankit,Male,39.0,Unknown,2026-01-25,2021-03-07,3080.7150499930585,5.0,nan,9115601850,Canada,-1785.0,1
C1240,Pooja,Female,53.0,Chennai,,,2207.2096391683963,5.0,nan,,USA,,1
1241,Simran,Female,21.0,Unknown,2023-04-09,2021-10-03,898.1388321864338,5.0,nan,9625653979,UK,-553.0,1
1242,Neha,Male,44.0,Mumbai,2024-08-29,2021-07-28,3813.5549607357084,5.0,nan,,USA,-1128.0,1
1245,Simran,Unknown,43.0,Kolkata,,,4070.6799982960765,1.0,nan,9338540982,Nan,,1
1246,Rahul,Unknown,46.0,Pune,,2022-12-09,69.93,5.0,nan,,Canada,,0
1247,Unknown,Male,40.0,Mumbai,2023-11-16,,3182.41,5.0,user1246@mail.com,,UK,,0
1250,Kiran,Male,43.0,Mumbai,2021-03-03,2020-10-21,1850.2285436725922,5.0,nan,9529794299,India,-133.0,1
C1251,Sneha,Male,39.0,Bangalore,2025-09-30,,3921.5758518487164,5.0,nan,9807815019,USA,,1
C1254,Rahul,Unknown,39.0,Chennai,2024-11-07,,4983.181529142663,5.0,nan,,Canada,,1
C1255,Rahul,Unknown,41.0,Pune,,2024-03-25,3468.7746352644444,5.0,user1254@mail.com,,UK,,1
1256,Ankit,Female,44.0,Bangalore,,,2800.1056321541228,5.0,user1255@mail.com,9125590782,UK,,1
1257,Rahul,Unknown,40.0,Unknown,,,612.4896623551838,5.0,user1257@mail.com,,Canada,,1
1260,Pooja,Female,38.0,Ahmedabad,2024-08-19,2023-09-02,4487.52,5.0,nan,9496690044,UK,-352.0,0
1262,Ankit,Female,61.0,Pune,,2022-03-24,2236.1534389391336,3.0,nan,9944079049,Canada,,1
C1264,Neha,Unknown,62.0,Bangalore,,,1850.2016006389977,5.0,nan,,India,,1
1266,Pooja,Unknown,42.0,Ahmedabad,2023-06-15,2020-10-14,2040.8301708260808,5.0,nan,,Nan,-974.0,1
C1267,Priya,Female,39.0,Kolkata,2024-09-29,,2951.9,5.0,nan,,USA,,0
1268,Pooja,Male,55.0,Ahmedabad,2023-02-15,,524.9245302621193,5.0,nan,9778214251,USA,,1
1271,Priya,Male,41.0,Chennai,2024-12-04,,2449.176686827658,5.0,nan,,USA,,1
1272,Pooja,Male,44.0,Unknown,,,2472.13,5.0,nan,,USA,,0
1274,Sneha,Male,39.0,Unknown,2024-05-19,2021-06-01,3338.420653118602,5.0,nan,,Canada,-1083.0,1
1275,Pooja,Unknown,41.0,Unknown,2021-06-26,2021-01-26,2508.0,5.0,nan,9896217096,USA,-151.0,0
1277,Kiran,Male,46.0,Delhi,,,2618.82,5.0,user1276@mail.com,,Australia,,0
1277,Neha,Male,44.0,Ahmedabad,2021-10-15,2022-06-17,1490.3663968204921,5.0,nan,,Nan,245.0,1
C1279,Unknown,Male,42.0,Unknown,2020-09-02,,1995.2538639176867,4.0,nan,,Canada,,1
1280,Pooja,Female,42.0,Kolkata,,,3187.2460276152715,4.0,nan,,India,,1
1286,Pooja,Unknown,38.0,Mumbai,,2025-04-25,2229.62,4.0,nan,9295856598,India,,0
1287,Ankit,Unknown,45.0,Unknown,2024-07-17,,3139.15,5.0,nan,,Canada,,0
C1288,Priya,Unknown,38.0,Unknown,2021-03-24,,1222.319602760112,5.0,user1287@mail.com,,India,,1
1292,Simran,Unknown,45.0,Pune,2022-10-14,,392.20324860001074,1.0,nan,,UK,,1
1294,Ankit,Female,39.0,Unknown,,,3027.801463656883,3.0,nan,9736677238,USA,,1
1295,Simran,Male,39.0,Hyderabad,,,3049.28,5.0,nan,,Canada,,0
1297,Priya,Male,60.0,Chennai,,2021-01-01,2282.3890291461894,5.0,nan,9108998212,UK,,1
1297,Priya,Male,42.0,Mumbai,2025-08-21,2023-09-29,1201.2351471277443,2.0,user1297@mail.com,,Nan,-692.0,1
1300,Unknown,Unknown,43.0,Bangalore,2024-03-31,,2686.2233878045035,5.0,nan,,Canada,,1
C1301,Rahul,Female,64.0,Pune,2025-07-16,,224.44105384147952,5.0,nan,,USA,,1
C1302,Amit,Unknown,42.0,Ahmedabad,2023-01-26,,2752.934137531988,5.0,nan,,UK,,1
1303,Unknown,Female,39.0,Mumbai,,2021-01-10,2072.1208112936447,5.0,user1302@mail.com,,Nan,,1
1305,Unknown,Male,42.0,Pune,,2021-05-21,4034.9668957288122,5.0,nan,,Australia,,1
C1306,Kiran,Female,21.0,Chennai,,,2217.56,5.0,nan,9299622728,Australia,,0
C1307,Amit,Unknown,45.0,Hyderabad,2023-02-12,,1031.8710481181467,3.0,nan,,India,,1
C1308,Ankit,Male,43.0,Mumbai,2025-01-30,2025-10-26,4766.015164590666,5.0,user1307@mail.com,,Nan,269.0,1
1308,Rahul,Female,42.0,Unknown,,,1172.6311486304937,5.0,nan,9354113438,Australia,,1
C1310,Rahul,Unknown,57.0,Delhi,,,3353.85,5.0,nan,,Nan,,0
C1312,Ankit,Unknown,40.0,Hyderabad,2023-09-18,2024-10-01,2368.2284793917856,5.0,nan,,Australia,379.0,1
1312,Kiran,Male,40.0,Kolkata,,,5379.159689593434,5.0,nan,,Canada,,1
C1314,Unknown,Unknown,37.0,Hyderabad,,,2171.2402410648037,3.0,user1313@mail.com,,Australia,,1
1315,Rahul,Unknown,40.0,Unknown,2022-08-28,,797.5052452998291,5.0,nan,,Nan,,1
1317,Amit,Female,56.0,Chennai,,2022-02-05,2471.08,5.0,nan,9722529203,USA,,0
1321,Sneha,Unknown,45.0,Delhi,2024-05-25,,2531.174547415506,5.0,nan,,Nan,,1
1322,Simran,Male,47.0,Hyderabad,,,2860.8376648821377,5.0,nan,,UK,,1
1324,Ravi,Unknown,42.0,Bangalore,,2023-04-13,3856.5391347568875,5.0,nan,,Australia,,1
C1326,Unknown,Male,38.0,Chennai,,2021-03-02,5165.05556676589,5.0,nan,,Canada,,1
1327,Rahul,Female,39.0,Bangalore,,,4498.86,5.0,nan,,Canada,,0
1327,Kiran,Female,44.0,Unknown,,,2924.59,5.0,nan,,India,,0
1330,Sneha,Female,41.0,Bangalore,2022-07-31,2023-05-02,2245.267942564936,5.0,user1329@mail.com,9157630685,India,275.0,1
1331,Neha,Female,34.0,Delhi,,2021-06-14,657.3542371676265,1.0,user1330@mail.com,,Australia,,1
1331,Ravi,Female,45.0,Pune,2022-06-04,,2559.25,5.0,nan,,USA,,0
1333,Unknown,Female,47.0,Bangalore,,,1932.12,5.0,nan,,India,,0
1334,Kiran,Unknown,42.0,Kolkata,2025-12-19,,419.24295122177955,5.0,nan,,India,,1
1335,Pooja,Female,39.0,Unknown,2023-03-05,,3028.7229299722153,4.0,nan,,Australia,,1
1336,Ravi,Unknown,45.0,Unknown,2024-12-30,,973.83,2.0,nan,9672791656,Canada,,0
C1338,Amit,Female,41.0,Pune,,,2195.325871887166,5.0,nan,,UK,,1
C1339,Ravi,Unknown,46.0,Hyderabad,2021-09-12,,3262.82558934929,5.0,nan,,India,,1
1340,Unknown,Male,44.0,Mumbai,2025-11-16,,2399.2207952145905,5.0,nan,,Canada,,1
C1341,Neha,Female,47.0,Kolkata,2021-06-22,,2694.7885848979417,5.0,nan,,India,,1
1342,Neha,Unknown,50.0,Pune,2024-06-30,,1736.6575860795256,3.0,nan,9295678981,Canada,,1
1345,Priya,Male,46.0,Pune,2022-02-04,,2753.950566045123,2.0,nan,,USA,,1
C1346,Neha,Male,42.0,Bangalore,,,1110.6516744624278,5.0,user1345@mail.com,,Nan,,1
C1347,Rahul,Male,38.0,Ahmedabad,,,1762.2897343164773,2.0,nan,,Canada,,1
C1348,Priya,Male,38.0,Pune,,,1359.16,5.0,nan,,USA,,0
1349,Ankit,Unknown,38.0,Hyderabad,2025-05-10,,187.78,5.0,nan,,USA,,0
1350,Unknown,Male,45.0,Delhi,2023-07-17,,1086.7849329560595,5.0,nan,,Australia,,1
1351,Pooja,Female,29.0,Chennai,2022-06-03,2023-09-25,4502.2716788561465,3.0,nan,,Australia,479.0,1
1353,Simran,Unknown,46.0,Delhi,2026-01-18,,772.7055252625535,5.0,nan,9144216746,UK,,1
1354,Pooja,Male,64.0,Bangalore,2022-03-22,,2894.750628133108,5.0,nan,,Australia,,1
1357,Unknown,Female,38.0,Kolkata,,2023-03-23,2526.377460090264,2.0,nan,,USA,,1
1358,Ravi,Unknown,44.0,Mumbai,2023-12-24,,4087.76,5.0,nan,,Australia,,0
C1359,Sneha,Female,44.0,Bangalore,,,2095.1514295209904,1.0,nan,,UK,,1
C1360,Rahul,Female,34.0,Bangalore,2022-03-21,,4052.0224888070798,5.0,nan,,Australia,,1
1361,Priya,Female,49.0,Unknown,,,1109.181742385055,5.0,nan,,Nan,,1
1362,Pooja,Male,18.0,Mumbai,2025-09-26,2023-10-23,2794.0455650396398,5.0,nan,9407527430,Australia,-704.0,1
1363,Amit,Male,42.0,Hyderabad,,2023-07-07,353.77,5.0,nan,9586801684,India,,0
1364,Priya,Female,43.0,Mumbai,2020-09-20,,2209.5202662221527,5.0,nan,,India,,1
1365,Priya,Unknown,43.0,Chennai,,2021-10-09,2780.978315224279,5.0,user1365@mail.com,,Australia,,1
